Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
44,U.C. Riverside,Los Angeles Basin,12/13/2011,347,1.39, ,0.00, ,98, ,0.8, ,14.0, ,4.9, ,9.1, ,82, ,44, ,66, ,3.1, ,1.7, ,149.1, ,9.1, 
44,U.C. Riverside,Los Angeles Basin,12/14/2011,348,1.46, ,0.00, ,127, ,0.8, ,15.0, ,4.1, ,8.9, ,84, ,46, ,70, ,3.7, ,0.9, ,81.6, ,9.2, 
44,U.C. Riverside,Los Angeles Basin,12/15/2011,349,1.17, ,2.40, ,99, ,0.8, ,13.4, ,2.7, ,7.5, ,85, ,55, ,74, ,3.1, ,1.2, ,104.0, ,9.0, 
44,U.C. Riverside,Los Angeles Basin,12/16/2011,350,3.39, ,0.00, ,140, ,0.5, ,17.1, ,4.1, ,11.9, ,74, ,20, ,34, ,-3.5, ,3.6, ,307.4, ,8.4, 
44,U.C. Riverside,Los Angeles Basin,12/17/2011,351,1.24, ,0.00, ,35, ,0.6, ,17.1, ,9.2, ,12.6, ,62, ,31, ,42, ,-0.1, ,1.6, ,140.2, ,8.8, 
44,U.C. Riverside,Los Angeles Basin,12/18/2011,352,0.85, ,0.10, ,74, ,0.8, ,14.0, ,4.1, ,8.9, ,79, ,56, ,69, ,3.6, ,0.9, ,79.6, ,9.1, 
44,U.C. Riverside,Los Angeles Basin,12/19/2011,353,0.79, ,0.00, ,63, ,0.9, ,13.7, ,7.9, ,10.5, ,80, ,49, ,68, ,4.9, ,1.3, ,108.4, ,9.8, 
44,U.C. Riverside,Los Angeles Basin,12/20/2011,354,2.43, ,0.00, ,138, ,0.6, ,17.9, ,4.5, ,11.3, ,84, ,21, ,46, ,0.0, ,2.1, ,177.1, ,9.9, 
44,U.C. Riverside,Los Angeles Basin,12/21/2011,355,1.77, ,0.00, ,135, ,0.6, ,17.3, ,3.2, ,9.8, ,77, ,33, ,53, ,0.6, ,1.1, ,92.3, ,9.1, 
44,U.C. Riverside,Los Angeles Basin,12/22/2011,356,3.89, ,0.00, ,143, ,0.3, ,14.3, ,4.3, ,10.6, ,81, ,9, ,25, ,-8.5, ,4.4,Y,376.0,Y,8.3, 
44,U.C. Riverside,Los Angeles Basin,12/23/2011,357,4.06, ,0.00, ,144, ,0.1,Y,19.4, ,7.9, ,14.6, ,14, ,7, ,9,Y,-18.5,Y,3.8, ,330.3, ,7.5, 
44,U.C. Riverside,Los Angeles Basin,12/24/2011,358,2.99, ,0.00, ,144, ,0.2, ,22.3, ,5.1, ,14.0, ,25, ,7, ,13, ,-14.3, ,2.2, ,194.1, ,7.8, 
44,U.C. Riverside,Los Angeles Basin,12/25/2011,359,2.33, ,0.00, ,145, ,0.3, ,23.0, ,3.7, ,13.1, ,37, ,10, ,20, ,-9.3, ,1.4, ,118.6, ,8.2, 
44,U.C. Riverside,Los Angeles Basin,12/26/2011,360,2.19, ,0.00, ,144, ,0.4, ,22.3, ,4.9, ,12.4, ,37, ,12, ,25, ,-6.8, ,1.3, ,111.8, ,8.4, 
44,U.C. Riverside,Los Angeles Basin,12/27/2011,361,2.18, ,0.00, ,141, ,0.4, ,21.9, ,4.7, ,12.1, ,43, ,15, ,29, ,-5.3, ,1.2, ,107.7, ,8.6, 
44,U.C. Riverside,Los Angeles Basin,12/28/2011,362,2.36, ,0.00, ,146, ,0.4, ,27.1, ,5.6, ,14.8, ,38, ,9, ,22, ,-6.6, ,1.3, ,114.7, ,9.0, 
44,U.C. Riverside,Los Angeles Basin,12/29/2011,363,2.44, ,0.00, ,135, ,0.5, ,24.7, ,7.1, ,15.4, ,39, ,15, ,27, ,-3.7, ,1.3, ,110.5, ,9.8, 
44,U.C. Riverside,Los Angeles Basin,12/30/2011,364,2.20, ,0.00, ,136, ,0.7, ,23.8, ,7.6, ,14.5, ,67, ,23, ,41, ,1.4, ,1.3, ,108.6, ,10.5, 
44,U.C. Riverside,Los Angeles Basin,12/31/2011,365,2.45, ,0.00, ,142, ,0.6, ,28.8,Y,7.0, ,16.2, ,67, ,10, ,32, ,-0.7, ,1.3, ,114.0, ,10.8, 
44,U.C. Riverside,Los Angeles Basin,1/1/2012,001,3.20, ,0.00, ,147, ,0.4, ,28.3,Y,10.3, ,18.0, ,29, ,9, ,17, ,-7.2, ,1.9, ,167.8, ,10.9, 
44,U.C. Riverside,Los Angeles Basin,1/2/2012,002,2.79, ,0.00, ,147, ,0.4, ,29.4,Y,10.0, ,17.9, ,30, ,9, ,19, ,-6.3, ,1.5, ,133.8, ,10.8, 
44,U.C. Riverside,Los Angeles Basin,1/3/2012,003,2.59, ,0.00, ,146, ,0.4, ,29.2,Y,9.8, ,18.5, ,36, ,11, ,21, ,-4.2, ,1.2, ,103.4, ,11.4, 
44,U.C. Riverside,Los Angeles Basin,1/4/2012,004,3.08, ,0.00, ,148, ,0.4, ,29.8,Y,12.1, ,19.7, ,27, ,9, ,17, ,-6.3, ,1.7, ,142.7, ,11.7, 
44,U.C. Riverside,Los Angeles Basin,1/5/2012,005,2.33,R,0.00, ,145, ,0.4, ,29.0,Y,10.8, ,18.2, ,31, ,9, ,20, ,-4.9, ,0.8, ,71.1, ,11.8, 
44,U.C. Riverside,Los Angeles Basin,1/6/2012,006,2.28, ,0.00, ,142, ,0.5, ,24.0, ,8.3, ,15.1, ,49, ,16, ,31, ,-2.1, ,0.9, ,73.5, ,11.5, 
44,U.C. Riverside,Los Angeles Basin,1/7/2012,007,2.78, ,0.00, ,136, ,0.5, ,21.1, ,5.9, ,13.7, ,58, ,10, ,31, ,-3.0, ,1.9, ,168.0, ,10.9, 
44,U.C. Riverside,Los Angeles Basin,1/8/2012,008,4.62, ,0.00, ,151, ,0.2,Y,21.5, ,9.5, ,16.8, ,18, ,7, ,11,Y,-13.6,Y,4.5,Y,391.6,Y,10.9, 
44,U.C. Riverside,Los Angeles Basin,1/9/2012,009,2.65, ,0.00, ,147, ,0.4, ,23.3, ,8.3, ,15.0, ,35, ,13, ,21, ,-7.1, ,1.3, ,109.6, ,10.7, 
44,U.C. Riverside,Los Angeles Basin,1/10/2012,010,2.18, ,0.00, ,143, ,0.5, ,20.8, ,6.1, ,12.6, ,54, ,18, ,34, ,-2.8, ,0.9, ,76.7, ,10.7, 
44,U.C. Riverside,Los Angeles Basin,1/11/2012,011,1.67,R,0.00, ,96, ,0.5, ,23.1, ,6.8, ,13.6, ,55, ,15, ,35, ,-1.5, ,0.8, ,68.0, ,10.8, 
44,U.C. Riverside,Los Angeles Basin,1/12/2012,012,3.36, ,0.00, ,147, ,0.3, ,22.3, ,9.5, ,16.1, ,28, ,8, ,16, ,-9.9, ,2.1, ,180.9, ,11.4, 
44,U.C. Riverside,Los Angeles Basin,1/13/2012,013,2.56, ,0.00, ,157, ,0.2,Y,22.9, ,4.7, ,13.6, ,25, ,6, ,13,Y,-14.6,Y,1.4, ,117.2, ,10.5, 
44,U.C. Riverside,Los Angeles Basin,1/14/2012,014,1.50,R,0.00, ,74, ,0.3, ,18.8, ,5.7, ,11.3, ,35, ,14, ,23, ,-9.0, ,0.8, ,72.4, ,9.7, 
44,U.C. Riverside,Los Angeles Basin,1/15/2012,015,1.42, ,1.30, ,68, ,0.5, ,18.0, ,5.1, ,10.7, ,82, ,20, ,42, ,-1.7, ,1.0, ,86.2, ,9.4, 
44,U.C. Riverside,Los Angeles Basin,1/16/2012,016,1.14, ,0.10, ,85, ,0.9, ,14.8, ,7.0, ,9.8, ,86, ,52, ,70, ,4.7, ,1.4, ,119.4, ,10.4, 
44,U.C. Riverside,Los Angeles Basin,1/17/2012,017,1.53,R,0.00, ,138, ,0.7, ,14.2, ,2.5, ,7.4, ,81, ,41, ,64, ,1.1, ,0.9, ,82.0, ,9.6, 
44,U.C. Riverside,Los Angeles Basin,1/18/2012,018,1.84,R,0.00, ,151, ,0.6, ,19.1, ,1.7, ,9.1, ,82, ,23, ,54, ,0.4, ,0.7, ,64.7, ,9.3, 
44,U.C. Riverside,Los Angeles Basin,1/19/2012,019,2.12, ,0.00, ,153, ,0.7, ,19.6, ,2.7, ,10.2, ,76, ,24, ,53, ,1.0, ,1.1, ,97.4, ,9.4, 
44,U.C. Riverside,Los Angeles Basin,1/20/2012,020,1.57, ,0.00, ,129, ,0.8, ,16.8, ,4.8, ,10.3, ,80, ,44, ,66, ,4.1, ,1.0, ,82.9, ,9.9, 
44,U.C. Riverside,Los Angeles Basin,1/21/2012,021,1.21, ,4.00, ,89, ,1.0, ,15.6, ,8.8, ,11.4, ,85, ,53, ,74, ,6.9, ,1.9, ,166.0, ,10.9, 
44,U.C. Riverside,Los Angeles Basin,1/22/2012,022,1.39, ,0.00, ,119, ,0.8, ,15.2, ,5.8, ,9.8, ,81, ,50, ,70, ,4.5, ,1.1, ,96.4, ,10.5, 
44,U.C. Riverside,Los Angeles Basin,1/23/2012,023,0.28, ,4.10, ,39, ,1.0, ,11.1, ,7.9, ,9.6, ,86, ,73, ,81, ,6.5, ,1.2, ,105.8, ,10.4, 
44,U.C. Riverside,Los Angeles Basin,1/24/2012,024,2.85, ,0.10, ,145, ,0.7, ,19.0, ,6.3, ,13.8, ,87, ,20, ,41, ,0.9, ,2.6, ,221.4, ,10.7, 
44,U.C. Riverside,Los Angeles Basin,1/25/2012,025,3.80, ,0.00, ,167, ,0.6, ,25.7, ,10.7, ,18.3, ,42, ,19, ,28, ,-0.6, ,2.6, ,227.2, ,11.3, 
44,U.C. Riverside,Los Angeles Basin,1/26/2012,026,2.84, ,0.00, ,170, ,0.8, ,27.2, ,9.9, ,17.9, ,55, ,19, ,37, ,2.9, ,1.6, ,134.1, ,12.1, 
44,U.C. Riverside,Los Angeles Basin,1/27/2012,027,3.94, ,0.00, ,117, ,0.6, ,23.3, ,10.3, ,17.3, ,64, ,13, ,28, ,-1.4, ,3.6, ,312.1, ,12.1, 
44,U.C. Riverside,Los Angeles Basin,1/28/2012,028,4.56, ,0.00, ,181, ,0.2,Y,23.1, ,11.5, ,17.4, ,12, ,6, ,9,Y,-16.2,Y,3.8,Y,324.7,Y,11.1, 
44,U.C. Riverside,Los Angeles Basin,1/29/2012,029,3.02, ,0.00, ,176, ,0.2, ,25.2, ,7.9, ,15.6, ,30, ,7, ,14, ,-12.1, ,1.7, ,147.6, ,10.7, 
44,U.C. Riverside,Los Angeles Basin,1/30/2012,030,2.97, ,0.00, ,160, ,0.4, ,22.4, ,6.7, ,13.5, ,46, ,12, ,26, ,-5.4, ,1.4, ,123.8, ,10.5, 
44,U.C. Riverside,Los Angeles Basin,1/31/2012,031,2.55, ,0.00, ,167, ,0.6, ,20.2, ,4.1, ,11.3, ,70, ,22, ,45, ,-0.2, ,1.5, ,128.0, ,10.6, 
44,U.C. Riverside,Los Angeles Basin,2/1/2012,032,2.34, ,0.00, ,164, ,0.8, ,20.1, ,6.4, ,12.0, ,78, ,31, ,58, ,4.0, ,1.5, ,128.8, ,10.9, 
44,U.C. Riverside,Los Angeles Basin,2/2/2012,033,3.62, ,0.00, ,181, ,0.5, ,20.9, ,4.9, ,13.0, ,84, ,12, ,35, ,-2.0, ,2.6, ,225.2, ,10.8, 
44,U.C. Riverside,Los Angeles Basin,2/3/2012,034,3.82, ,0.00, ,185, ,0.3,Y,20.1, ,6.7, ,13.4, ,32, ,11, ,17,Y,-10.9,Y,2.8, ,241.3, ,9.7, 
44,U.C. Riverside,Los Angeles Basin,2/4/2012,035,3.39, ,0.00, ,187, ,0.3, ,20.8, ,5.7, ,13.5, ,34, ,13, ,21, ,-8.1, ,2.1, ,184.1, ,9.5, 
44,U.C. Riverside,Los Angeles Basin,2/5/2012,036,3.20, ,0.00, ,188, ,0.4, ,21.6, ,6.5, ,14.3, ,39, ,13, ,23, ,-6.8, ,1.9, ,164.0, ,10.0, 
44,U.C. Riverside,Los Angeles Basin,2/6/2012,037,3.33, ,0.00, ,133, ,0.4, ,21.8, ,6.9, ,15.2, ,40, ,14, ,21, ,-6.8, ,2.0, ,172.1, ,10.3, 
44,U.C. Riverside,Los Angeles Basin,2/7/2012,038,1.37, ,0.00, ,48, ,0.6, ,18.8, ,10.7, ,13.7, ,66, ,22, ,38, ,-0.2, ,1.3, ,111.9, ,10.7, 
44,U.C. Riverside,Los Angeles Basin,2/8/2012,039,3.59, ,0.00, ,185, ,0.6, ,22.9, ,6.8, ,15.0, ,66, ,18, ,37, ,0.2, ,2.2, ,191.4, ,11.1, 
44,U.C. Riverside,Los Angeles Basin,2/9/2012,040,3.48, ,0.00, ,193, ,0.6, ,26.2, ,8.8, ,17.0, ,45, ,15, ,29, ,-1.3, ,1.7, ,147.9, ,11.6, 
44,U.C. Riverside,Los Angeles Basin,2/10/2012,041,3.25, ,0.00, ,198, ,0.7, ,24.7, ,7.9, ,15.6, ,74, ,20, ,41, ,2.4, ,1.5, ,125.8, ,12.2, 
44,U.C. Riverside,Los Angeles Basin,2/11/2012,042,2.31, ,0.00, ,154, ,0.9, ,17.5, ,8.7, ,12.2, ,83, ,39, ,66, ,6.1, ,1.9, ,160.3, ,12.8, 
44,U.C. Riverside,Los Angeles Basin,2/12/2012,043,1.89, ,0.00, ,127, ,0.9, ,16.3, ,8.6, ,11.8, ,80, ,47, ,66, ,5.6, ,1.5, ,130.6, ,12.8, 
44,U.C. Riverside,Los Angeles Basin,2/13/2012,044,1.86, ,0.00, ,113, ,0.8, ,15.6, ,7.3, ,11.0, ,76, ,46, ,63, ,4.3, ,2.2, ,189.1, ,12.6, 
44,U.C. Riverside,Los Angeles Basin,2/14/2012,045,2.54, ,0.00, ,198, ,0.7, ,15.4, ,4.3, ,9.5, ,81, ,36, ,59, ,2.0, ,1.5, ,127.4, ,11.8, 
44,U.C. Riverside,Los Angeles Basin,2/15/2012,046,0.39, ,6.60, ,36, ,0.8, ,11.2, ,5.1, ,8.2, ,81, ,58, ,70, ,3.0, ,1.5, ,127.2, ,11.1, 
44,U.C. Riverside,Los Angeles Basin,2/16/2012,047,5.27, ,0.00, ,204, ,0.5, ,18.1, ,5.4, ,13.3, ,59, ,21, ,31, ,-3.3, ,5.5,R,471.3,R,10.1, 
44,U.C. Riverside,Los Angeles Basin,2/17/2012,048,3.98, ,0.00, ,217,R,0.4, ,22.3, ,7.9, ,14.8, ,57, ,12, ,25, ,-4.8, ,2.1, ,185.3, ,11.0, 
44,U.C. Riverside,Los Angeles Basin,2/18/2012,049,2.96,R,0.00, ,208, ,0.7, ,18.9, ,3.7, ,11.0, ,74, ,26, ,52, ,1.6, ,1.4, ,118.6, ,11.4, 
44,U.C. Riverside,Los Angeles Basin,2/19/2012,050,2.19, ,0.00, ,156, ,0.9, ,14.8, ,7.0, ,10.7, ,81, ,47, ,66, ,4.6, ,1.3, ,113.4, ,12.4, 
44,U.C. Riverside,Los Angeles Basin,2/20/2012,051,1.77, ,0.00, ,139, ,0.8, ,15.9, ,6.5, ,10.2, ,84, ,41, ,68, ,4.5, ,0.9, ,73.9, ,12.1, 
44,U.C. Riverside,Los Angeles Basin,2/21/2012,052,3.75, ,0.00, ,210, ,0.5, ,23.7, ,4.0, ,14.4, ,83, ,13, ,33, ,-1.8, ,1.6, ,137.9, ,12.1, 
44,U.C. Riverside,Los Angeles Basin,2/22/2012,053,4.71, ,0.00, ,225,R,0.6, ,27.2, ,11.1, ,18.5, ,44, ,15, ,27, ,-0.9, ,2.2, ,190.1, ,13.6, 
44,U.C. Riverside,Los Angeles Basin,2/23/2012,054,3.83, ,0.00, ,226,R,0.7, ,28.8,Y,7.4, ,17.2, ,62, ,13, ,35, ,1.4, ,1.1, ,98.9, ,13.6, 
44,U.C. Riverside,Los Angeles Basin,2/24/2012,055,4.27, ,0.00, ,232,R,0.7, ,28.0,Y,9.4, ,17.6, ,82, ,9, ,33, ,1.1, ,1.7, ,146.7, ,13.9, 
44,U.C. Riverside,Los Angeles Basin,2/25/2012,056,3.24, ,0.00, ,217, ,1.0, ,21.7, ,8.9, ,14.0, ,82, ,35, ,64, ,7.2, ,1.4, ,122.2, ,14.7, 
44,U.C. Riverside,Los Angeles Basin,2/26/2012,057,3.00, ,0.00, ,215, ,0.9, ,19.5, ,5.3, ,11.5, ,86, ,37, ,66, ,5.5, ,1.6, ,138.7, ,13.9, 
44,U.C. Riverside,Los Angeles Basin,2/27/2012,058,2.01, ,9.60, ,121, ,0.8, ,14.4, ,4.7, ,9.5, ,83, ,39, ,64, ,3.2, ,2.4, ,204.7, ,13.0, 
44,U.C. Riverside,Los Angeles Basin,2/28/2012,059,2.31, ,0.00, ,181, ,0.6, ,13.3, ,4.4, ,8.1, ,80, ,37, ,60, ,0.7, ,1.3, ,113.0, ,11.7, 
44,U.C. Riverside,Los Angeles Basin,2/29/2012,060,2.94, ,0.00, ,223, ,0.7, ,14.3, ,3.1, ,9.1, ,82, ,40, ,64, ,2.6, ,1.4, ,124.2, ,11.6, 
44,U.C. Riverside,Los Angeles Basin,3/1/2012,061,3.27, ,0.00, ,220, ,0.8, ,16.4, ,8.3, ,11.5, ,76, ,44, ,62, ,4.6, ,2.1, ,181.0, ,12.8, 
44,U.C. Riverside,Los Angeles Basin,3/2/2012,062,4.83, ,0.00, ,242,R,0.4, ,20.0, ,4.4, ,12.8, ,81, ,5, ,26, ,-6.2, ,2.9, ,254.4, ,12.1, 
44,U.C. Riverside,Los Angeles Basin,3/3/2012,063,4.53, ,0.00, ,250,R,0.3,Y,26.0, ,6.4, ,16.5, ,29, ,9, ,16,Y,-9.7,Y,1.7, ,145.3, ,12.2, 
44,U.C. Riverside,Los Angeles Basin,3/4/2012,064,5.10, ,0.00, ,253,R,0.4, ,29.7, ,11.2, ,20.0, ,31, ,9, ,18, ,-5.1, ,2.0, ,170.8, ,13.7, 
44,U.C. Riverside,Los Angeles Basin,3/5/2012,065,3.83, ,0.00, ,179, ,0.5, ,28.4, ,11.7, ,18.7, ,40, ,12, ,25, ,-1.7, ,1.3, ,109.0, ,13.9, 
44,U.C. Riverside,Los Angeles Basin,3/6/2012,066,3.16, ,0.00, ,190, ,0.8, ,15.9, ,6.6, ,11.3, ,78, ,39, ,57, ,3.1, ,2.2, ,187.1, ,13.5, 
44,U.C. Riverside,Los Angeles Basin,3/7/2012,067,5.38, ,0.00, ,254,R,0.2,Y,16.9, ,6.2, ,11.1, ,50, ,10, ,17,Y,-12.8,Y,4.2,R,363.2,R,11.4, 
44,U.C. Riverside,Los Angeles Basin,3/8/2012,068,4.98, ,0.00, ,261,R,0.3,Y,24.3, ,5.8, ,15.4, ,35, ,8, ,16,Y,-10.5,Y,2.2, ,191.9, ,11.0, 
44,U.C. Riverside,Los Angeles Basin,3/9/2012,069,5.01, ,0.00, ,266,R,0.3,Y,27.7, ,7.5, ,17.7, ,31, ,7, ,16,Y,-8.2,Y,1.8, ,157.9, ,12.5, 
44,U.C. Riverside,Los Angeles Basin,3/10/2012,070,4.69, ,0.00, ,259,R,0.5, ,25.4, ,7.4, ,15.8, ,69, ,13, ,30, ,-1.8, ,1.6, ,134.4, ,12.9, 
44,U.C. Riverside,Los Angeles Basin,3/11/2012,071,3.65, ,0.00, ,242, ,0.9, ,19.6, ,8.0, ,12.5, ,80, ,38, ,63, ,5.6, ,1.9, ,161.6, ,13.6, 
44,U.C. Riverside,Los Angeles Basin,3/12/2012,072,3.32, ,0.00, ,223, ,0.9, ,20.0, ,7.4, ,12.5, ,81, ,34, ,63, ,5.5, ,1.5, ,126.1, ,13.9, 
44,U.C. Riverside,Los Angeles Basin,3/13/2012,073,2.45, ,0.00, ,176, ,0.9, ,18.7, ,7.0, ,11.5, ,83, ,41, ,68, ,5.9, ,1.3, ,114.7, ,13.8, 
44,U.C. Riverside,Los Angeles Basin,3/14/2012,074,3.94,R,0.00, ,254, ,0.9, ,20.6, ,6.0, ,12.5, ,84, ,36, ,62, ,5.5, ,1.6, ,135.4, ,14.0, 
44,U.C. Riverside,Los Angeles Basin,3/15/2012,075,3.97, ,0.00, ,258, ,1.0, ,21.9, ,7.0, ,13.5, ,84, ,37, ,65, ,7.1, ,1.4, ,122.3, ,14.6, 
44,U.C. Riverside,Los Angeles Basin,3/16/2012,076,1.88, ,0.00, ,130, ,1.1, ,15.6, ,9.5, ,12.3, ,83, ,63, ,76, ,8.1, ,1.6, ,134.0, ,14.6, 
44,U.C. Riverside,Los Angeles Basin,3/17/2012,077,0.41, ,16.80, ,33, ,1.0, ,13.4, ,4.7, ,9.8, ,84, ,73, ,79, ,6.3, ,2.3, ,202.7, ,13.4, 
44,U.C. Riverside,Los Angeles Basin,3/18/2012,078,2.19, ,3.10, ,142, ,0.7, ,11.3, ,3.8, ,7.0, ,83, ,48, ,66, ,1.0, ,2.6, ,228.7, ,11.2, 
44,U.C. Riverside,Los Angeles Basin,3/19/2012,079,3.62, ,0.00, ,270, ,0.6, ,14.9, ,4.1, ,8.9, ,77, ,24, ,51, ,-0.8, ,1.5, ,126.0, ,11.6, 
44,U.C. Riverside,Los Angeles Basin,3/20/2012,080,4.23, ,0.00, ,275,R,0.7, ,21.7, ,3.6, ,12.4, ,82, ,20, ,46, ,0.9, ,1.3, ,111.5, ,12.6, 
44,U.C. Riverside,Los Angeles Basin,3/21/2012,081,4.76,R,0.00, ,277,R,0.7, ,25.2, ,6.8, ,15.9, ,70, ,22, ,38, ,1.7, ,1.3, ,115.5, ,14.0, 
44,U.C. Riverside,Los Angeles Basin,3/22/2012,082,4.79,R,0.00, ,271, ,0.8, ,24.8, ,8.2, ,16.4, ,71, ,27, ,44, ,4.3, ,1.5, ,133.2, ,15.2, 
44,U.C. Riverside,Los Angeles Basin,3/23/2012,083,3.75, ,0.00, ,244, ,1.0, ,21.1, ,7.6, ,13.3, ,84, ,42, ,67, ,7.2, ,1.3, ,114.9, ,15.7, 
44,U.C. Riverside,Los Angeles Basin,3/24/2012,084,2.58,R,0.00, ,172, ,1.0, ,19.6, ,9.0, ,12.8, ,86, ,45, ,70, ,7.4, ,1.3, ,113.2, ,15.2, 
44,U.C. Riverside,Los Angeles Basin,3/25/2012,085,2.57, ,2.30, ,164, ,0.9, ,18.0, ,7.5, ,10.8, ,81, ,42, ,69, ,5.2, ,2.2, ,192.7, ,14.6, 
44,U.C. Riverside,Los Angeles Basin,3/26/2012,086,3.81, ,0.70, ,253, ,0.9, ,17.9, ,7.8, ,11.9, ,85, ,38, ,64, ,5.2, ,1.6, ,139.1, ,14.2, 
44,U.C. Riverside,Los Angeles Basin,3/27/2012,087,4.30,R,0.00, ,277, ,0.8, ,19.6, ,5.9, ,12.2, ,84, ,35, ,57, ,3.9, ,1.6, ,137.3, ,14.8, 
44,U.C. Riverside,Los Angeles Basin,3/28/2012,088,4.11, ,0.00, ,252, ,0.8, ,20.0, ,5.7, ,12.7, ,81, ,27, ,58, ,4.6, ,1.6, ,135.1, ,14.5, 
44,U.C. Riverside,Los Angeles Basin,3/29/2012,089,4.11, ,0.00, ,247, ,1.1, ,22.0, ,10.4, ,15.1, ,85, ,41, ,66, ,8.9, ,1.5, ,133.1, ,15.5, 
44,U.C. Riverside,Los Angeles Basin,3/30/2012,090,4.37, ,0.00, ,271, ,1.1, ,22.3, ,9.1, ,15.1, ,86, ,40, ,66, ,8.8, ,1.4, ,124.9, ,16.4, 
44,U.C. Riverside,Los Angeles Basin,3/31/2012,091,0.89, ,1.60, ,73, ,1.1, ,15.6, ,9.2, ,12.5, ,86, ,59, ,76, ,8.4, ,1.6, ,142.2, ,15.6, 
44,U.C. Riverside,Los Angeles Basin,4/1/2012,092,4.38, ,0.00, ,295, ,0.7, ,18.4, ,6.7, ,12.5, ,82, ,30, ,50, ,2.5, ,1.9, ,163.7, ,15.3, 
44,U.C. Riverside,Los Angeles Basin,4/2/2012,093,7.24, ,0.00, ,294, ,0.4, ,24.3, ,9.1, ,16.8, ,45, ,11, ,23, ,-4.3, ,4.1,R,354.1,R,14.5, 
44,U.C. Riverside,Los Angeles Basin,4/3/2012,094,5.58, ,0.00, ,300, ,0.6, ,25.5, ,8.0, ,17.2, ,59, ,14, ,31, ,-0.3, ,1.8, ,154.2, ,15.0, 
44,U.C. Riverside,Los Angeles Basin,4/4/2012,095,5.04, ,0.00, ,275, ,0.7, ,24.4, ,9.1, ,16.2, ,62, ,19, ,39, ,2.1, ,1.7, ,145.4, ,15.6, 
44,U.C. Riverside,Los Angeles Basin,4/5/2012,096,4.73,R,0.00, ,292, ,0.8, ,19.4, ,7.7, ,13.0, ,70, ,41, ,55, ,4.3, ,2.0, ,169.9, ,15.4, 
44,U.C. Riverside,Los Angeles Basin,4/6/2012,097,5.91, ,0.00, ,316,R,0.3,Y,23.7, ,5.9, ,15.6, ,73, ,8, ,19,Y,-8.0,Y,2.6, ,226.9, ,14.6, 
44,U.C. Riverside,Los Angeles Basin,4/7/2012,098,6.48, ,0.00, ,318,R,0.3,Y,29.6, ,8.8, ,19.0, ,26, ,6, ,14,Y,-9.2,Y,2.0, ,174.7, ,14.7, 
44,U.C. Riverside,Los Angeles Basin,4/8/2012,099,6.26,R,0.00, ,306, ,0.4,Y,28.8, ,9.3, ,18.8, ,41, ,11, ,20,Y,-4.7,Y,1.7, ,149.7, ,15.6, 
44,U.C. Riverside,Los Angeles Basin,4/9/2012,100,6.13,R,0.00, ,313,R,0.6, ,28.7, ,9.5, ,17.7, ,60, ,12, ,28, ,-1.2, ,1.8, ,156.2, ,15.9, 
44,U.C. Riverside,Los Angeles Basin,4/10/2012,101,5.25, ,0.00, ,308, ,0.8, ,23.3, ,6.8, ,14.0, ,69, ,26, ,49, ,3.4, ,2.1, ,183.2, ,15.9, 
44,U.C. Riverside,Los Angeles Basin,4/11/2012,102,3.64, ,4.10, ,221, ,0.9, ,16.8, ,9.7, ,12.5, ,84, ,40, ,63, ,5.6, ,2.6, ,227.8, ,15.5, 
44,U.C. Riverside,Los Angeles Basin,4/12/2012,103,3.94, ,0.00, ,242, ,0.9, ,17.6, ,7.1, ,12.1, ,82, ,40, ,61, ,4.8, ,2.1, ,184.0, ,14.9, 
44,U.C. Riverside,Los Angeles Basin,4/13/2012,104,1.20, ,10.00, ,85, ,0.9, ,14.3, ,7.3, ,10.3, ,82, ,58, ,72, ,5.4, ,2.5, ,215.3, ,14.0, 
44,U.C. Riverside,Los Angeles Basin,4/14/2012,105,2.91, ,0.00, ,191, ,0.7, ,15.0, ,6.1, ,10.3, ,76, ,37, ,56, ,1.9, ,1.6, ,138.7, ,13.1, 
44,U.C. Riverside,Los Angeles Basin,4/15/2012,106,4.86, ,0.00, ,317, ,0.8, ,21.5, ,4.7, ,13.0, ,79, ,33, ,56, ,4.5, ,1.6, ,139.6, ,14.3, 
44,U.C. Riverside,Los Angeles Basin,4/16/2012,107,5.89,R,0.00, ,321, ,0.9, ,27.2, ,8.1, ,17.9, ,81, ,20, ,42, ,4.7, ,1.5, ,132.5, ,16.1, 
44,U.C. Riverside,Los Angeles Basin,4/17/2012,108,6.21, ,0.00, ,328,R,0.8, ,28.6, ,11.0, ,20.0, ,63, ,17, ,35, ,4.2, ,1.5, ,133.6, ,17.6, 
44,U.C. Riverside,Los Angeles Basin,4/18/2012,109,5.85, ,0.00, ,315, ,1.0, ,28.0, ,11.0, ,19.4, ,68, ,23, ,42, ,6.3, ,1.6, ,135.7, ,18.7,H
44,U.C. Riverside,Los Angeles Basin,4/19/2012,110,5.69, ,0.00, ,314, ,1.2, ,28.4, ,11.7, ,19.5, ,75, ,32, ,52, ,9.5, ,1.5, ,132.2, ,19.7,H
